id,message,update_started,update_id,schema,table,start,done,rows_updated_or_inserted,status,progress,_fivetran_synced
bb897be1-8eb1-41cc-a493-35aabc21ca8f,,2022-06-16 02:30:21.647000+00:00,aadd3bd1-c42a-4d5a-ad1d-656fa5617528,stripe_fivetran,price,2022-06-16 02:30:21.971000+00:00,2022-06-16 02:30:40.004000+00:00,63,Ok,2022-06-16 02:30:21.648000+00:00,2022-06-16 02:30:40.004000+00:00
dbb2428c-267d-4d96-af4e-2f26b19d96cc,,2022-06-16 02:30:21.647000+00:00,aadd3bd1-c42a-4d5a-ad1d-656fa5617528,stripe_fivetran,invoice,2022-06-16 02:30:21.752000+00:00,2022-06-16 02:30:40.006000+00:00,517,Ok,2022-06-16 02:30:21.648000+00:00,2022-06-16 02:30:40.006000+00:00
72ce92c6-a012-4e4b-bdeb-c77a9236a909,,2022-06-16 02:30:21.647000+00:00,aadd3bd1-c42a-4d5a-ad1d-656fa5617528,stripe_fivetran,subscription_tax_rate,2022-06-16 02:30:21.810000+00:00,2022-06-16 02:30:40.003000+00:00,449,Ok,2022-06-16 02:30:21.648000+00:00,2022-06-16 02:30:40.003000+00:00
b238c883-b8b9-4cf7-977b-6afad503bc0b,,2022-06-16 08:30:11.770000+00:00,3f306ba8-509b-40e6-b5d7-82a0352a9942,stripe_fivetran,product,2022-06-16 08:30:12.161000+00:00,2022-06-16 08:30:26.503000+00:00,1,Ok,2022-06-16 08:30:11.771000+00:00,2022-06-16 08:30:26.503000+00:00
bb0897b9-168e-4d0f-ada9-eec1cb875fbd,,2022-06-16 08:30:11.770000+00:00,3f306ba8-509b-40e6-b5d7-82a0352a9942,stripe_fivetran,price,2022-06-16 08:30:12.086000+00:00,2022-06-16 08:30:26.503000+00:00,20,Ok,2022-06-16 08:30:11.771000+00:00,2022-06-16 08:30:26.503000+00:00
774060fe-afe3-48ec-8a72-5be83acedffd,,2022-06-16 08:30:11.770000+00:00,3f306ba8-509b-40e6-b5d7-82a0352a9942,stripe_fivetran,invoice_item_tax_rate,2022-06-16 08:30:12.074000+00:00,2022-06-16 08:30:26.504000+00:00,20,Ok,2022-06-16 08:30:11.771000+00:00,2022-06-16 08:30:26.504000+00:00
1e6fb440-512d-4285-b476-6ac8efe69762,,2022-06-16 08:30:11.770000+00:00,3f306ba8-509b-40e6-b5d7-82a0352a9942,stripe_fivetran,subscription_tax_rate,2022-06-16 08:30:11.908000+00:00,2022-06-16 08:30:26.502000+00:00,605,Ok,2022-06-16 08:30:11.771000+00:00,2022-06-16 08:30:26.502000+00:00
48b1064b-baf8-45b3-915a-a8bc23044964,,2022-06-16 08:30:11.770000+00:00,3f306ba8-509b-40e6-b5d7-82a0352a9942,stripe_fivetran,invoice_tax_rate,2022-06-16 08:30:11.958000+00:00,2022-06-16 08:30:26.506000+00:00,266,Ok,2022-06-16 08:30:11.771000+00:00,2022-06-16 08:30:26.506000+00:00
aabc9d37-5824-4415-8d47-3acd4b94b8b7,,2022-06-16 08:30:11.770000+00:00,3f306ba8-509b-40e6-b5d7-82a0352a9942,stripe_fivetran,subscription_discount,2022-06-16 08:30:11.922000+00:00,2022-06-16 08:30:26.503000+00:00,276,Ok,2022-06-16 08:30:11.771000+00:00,2022-06-16 08:30:26.503000+00:00
76b346bc-5be8-4e3c-9740-58730bc2fef8,,2022-06-16 14:30:23.276000+00:00,1091bcb7-6f25-46dc-8cd6-3a4e1b5badeb,stripe_fivetran,invoice_item_tax_rate,2022-06-16 14:30:23.765000+00:00,2022-06-16 14:30:39.384000+00:00,26,Ok,2022-06-16 14:30:23.277000+00:00,2022-06-16 14:30:39.385000+00:00
34c56167-f855-4995-8a33-e516f4ded55b,,2022-06-16 20:30:28.894000+00:00,31d7c6fd-768a-4324-8073-933e71df83c6,stripe_fivetran,invoice_item,2022-06-16 20:30:29.125000+00:00,2022-06-16 20:30:55.753000+00:00,68,Ok,2022-06-16 20:30:28.895000+00:00,2022-06-16 20:30:55.753000+00:00
5fa44612-1a0b-45c7-b495-0a4733a8e683,,2022-06-16 20:30:28.894000+00:00,31d7c6fd-768a-4324-8073-933e71df83c6,stripe_fivetran,subscription_schedule,2022-06-16 20:30:29.465000+00:00,2022-06-16 20:30:55.753000+00:00,2,Ok,2022-06-16 20:30:28.895000+00:00,2022-06-16 20:30:55.753000+00:00
e34984ce-63e6-4b9f-9fbb-80d3f9f42bb3,,2022-06-16 20:30:28.894000+00:00,31d7c6fd-768a-4324-8073-933e71df83c6,stripe_fivetran,phase,2022-06-16 20:30:29.473000+00:00,2022-06-16 20:30:55.754000+00:00,2,Ok,2022-06-16 20:30:28.895000+00:00,2022-06-16 20:30:55.754000+00:00
99696918-0ac8-43a2-bf53-5d101a5b76da,,2022-06-16 20:30:28.894000+00:00,31d7c6fd-768a-4324-8073-933e71df83c6,stripe_fivetran,invoice_line_item,2022-06-16 20:30:29.011000+00:00,2022-06-16 20:30:55.748000+00:00,947,Ok,2022-06-16 20:30:28.895000+00:00,2022-06-16 20:30:55.748000+00:00
46018c85-bf58-42e3-9be3-4a566d33c637,,2022-06-16 20:30:28.894000+00:00,31d7c6fd-768a-4324-8073-933e71df83c6,stripe_fivetran,tier,2022-06-16 20:30:29.512000+00:00,2022-06-16 20:30:55.754000+00:00,30,Ok,2022-06-16 20:30:28.895000+00:00,2022-06-16 20:30:55.754000+00:00
516051b4-8f8a-46d7-be05-1ef91b393a05,,2022-06-17 02:30:21.415000+00:00,d67a09db-3f44-4776-b392-c3bcab5f7138,stripe_fivetran,subscription_discount,2022-06-17 02:30:21.544000+00:00,2022-06-17 02:30:40.931000+00:00,133,Ok,2022-06-17 02:30:21.416000+00:00,2022-06-17 02:30:40.931000+00:00
ade1ec45-375b-4515-8ab3-ae2f03b53084,,2022-06-17 02:30:21.415000+00:00,d67a09db-3f44-4776-b392-c3bcab5f7138,stripe_fivetran,invoice,2022-06-17 02:30:21.605000+00:00,2022-06-17 02:30:40.935000+00:00,536,Ok,2022-06-17 02:30:21.416000+00:00,2022-06-17 02:30:40.935000+00:00
e9051c07-44e9-4d5e-81a4-3e05580a8b96,,2022-06-17 08:30:15.391000+00:00,085a12b9-aa25-44e5-9331-890c0d1f9644,stripe_fivetran,invoice_line_item,2022-06-17 08:30:15.582000+00:00,2022-06-17 08:30:26.606000+00:00,502,Ok,2022-06-17 08:30:15.392000+00:00,2022-06-17 08:30:26.606000+00:00
a42fd361-1ead-4093-bb7a-c92960aa8ecf,,2022-06-17 08:30:15.391000+00:00,085a12b9-aa25-44e5-9331-890c0d1f9644,stripe_fivetran,subscription_history,2022-06-17 08:30:15.614000+00:00,2022-06-17 08:30:26.629000+00:00,59,Ok,2022-06-17 08:30:15.392000+00:00,2022-06-17 08:30:26.629000+00:00
c63c2ff9-8c8a-422c-861b-54c42f676f1a,,2022-06-17 08:30:15.391000+00:00,085a12b9-aa25-44e5-9331-890c0d1f9644,stripe_fivetran,invoice,2022-06-17 08:30:15.552000+00:00,2022-06-17 08:30:26.623000+00:00,295,Ok,2022-06-17 08:30:15.392000+00:00,2022-06-17 08:30:26.623000+00:00
46e7a7b2-0858-4aaa-9ff2-84b53c1c6b96,,2022-06-14 16:17:08.033000+00:00,b3573914-2d90-493e-9656-83d103d48452,stripe_fivetran,customer_discount,2022-06-14 16:17:08.241000+00:00,2022-06-14 16:18:59.932000+00:00,13252,Ok,2022-06-14 16:17:08.033000+00:00,2022-06-14 16:18:59.932000+00:00
28ab94d8-7450-4f41-8fa2-21126e3d3707,,2022-06-14 16:17:08.033000+00:00,b3573914-2d90-493e-9656-83d103d48452,stripe_fivetran,phase_plan,2022-06-14 16:17:11.245000+00:00,2022-06-14 16:18:59.937000+00:00,73,Ok,2022-06-14 16:17:08.033000+00:00,2022-06-14 16:18:59.937000+00:00
1cc93f21-bf0f-4118-8c91-23a942ebd2cc,,2022-06-14 16:17:08.033000+00:00,b3573914-2d90-493e-9656-83d103d48452,stripe_fivetran,invoice_tax_rate,2022-06-14 16:17:13.846000+00:00,2022-06-14 16:18:59.937000+00:00,76414,Ok,2022-06-14 16:17:08.033000+00:00,2022-06-14 16:18:59.937000+00:00
47cdeb2d-879b-45ad-b007-7bb6b7453813,,2022-06-14 16:17:08.033000+00:00,b3573914-2d90-493e-9656-83d103d48452,stripe_fivetran,tier,2022-06-14 16:17:13.768000+00:00,2022-06-14 16:18:59.945000+00:00,28,Ok,2022-06-14 16:17:08.033000+00:00,2022-06-14 16:18:59.945000+00:00
6722fe5f-59d2-493f-94f3-83a50f462bc0,,2022-06-14 16:17:08.033000+00:00,b3573914-2d90-493e-9656-83d103d48452,stripe_fivetran,subscription_schedule,2022-06-14 16:17:10.717000+00:00,2022-06-14 16:18:59.942000+00:00,53,Ok,2022-06-14 16:17:08.033000+00:00,2022-06-14 16:18:59.943000+00:00
9ca72400-8f25-495e-967a-eb90d275cb71,,2022-06-14 16:17:08.033000+00:00,b3573914-2d90-493e-9656-83d103d48452,stripe_fivetran,invoice,2022-06-14 16:17:13.812000+00:00,2022-06-14 16:18:59.937000+00:00,76414,Ok,2022-06-14 16:17:08.033000+00:00,2022-06-14 16:18:59.937000+00:00
2b2b0477-5d8d-4944-8c75-637d9e313788,,2022-06-14 16:17:08.033000+00:00,b3573914-2d90-493e-9656-83d103d48452,stripe_fivetran,invoice_item,2022-06-14 16:17:17.734000+00:00,2022-06-14 16:18:59.943000+00:00,29705,Ok,2022-06-14 16:17:08.033000+00:00,2022-06-14 16:18:59.943000+00:00
57bc0f95-60b4-4a09-a21c-4a5560f3de96,,2022-06-14 16:17:08.033000+00:00,b3573914-2d90-493e-9656-83d103d48452,stripe_fivetran,payment_intent,2022-06-14 16:17:11.322000+00:00,2022-06-14 16:18:59.936000+00:00,92266,Ok,2022-06-14 16:17:08.033000+00:00,2022-06-14 16:18:59.936000+00:00
3358713d-6c31-47fb-a84b-a22c0364d6f8,,2022-06-14 16:19:02.604000+00:00,6b40ec23-6c65-455e-a957-58074ba4f96b,stripe_fivetran,invoice_item_tax_rate,2022-06-14 16:19:02.720000+00:00,2022-06-14 16:19:38.791000+00:00,29,Ok,2022-06-14 16:19:02.604000+00:00,2022-06-14 16:19:38.791000+00:00
4b836a69-c1f9-4125-a929-c91132410af5,,2022-06-14 16:19:02.604000+00:00,6b40ec23-6c65-455e-a957-58074ba4f96b,stripe_fivetran,invoice_line_item,2022-06-14 16:19:02.663000+00:00,2022-06-14 16:19:38.791000+00:00,307,Ok,2022-06-14 16:19:02.604000+00:00,2022-06-14 16:19:38.791000+00:00
9e6962b0-02a9-49c2-aa61-1c53f5492b77,,2022-06-14 16:19:02.604000+00:00,6b40ec23-6c65-455e-a957-58074ba4f96b,stripe_fivetran,customer_discount,2022-06-14 16:19:02.648000+00:00,2022-06-14 16:19:38.790000+00:00,70,Ok,2022-06-14 16:19:02.604000+00:00,2022-06-14 16:19:38.790000+00:00
a0cdf8ce-3e79-41ab-a799-94f2edf5df32,,2022-06-14 16:19:02.604000+00:00,6b40ec23-6c65-455e-a957-58074ba4f96b,stripe_fivetran,subscription_discount,2022-06-14 16:19:02.701000+00:00,2022-06-14 16:19:38.790000+00:00,50,Ok,2022-06-14 16:19:02.604000+00:00,2022-06-14 16:19:38.791000+00:00
d6418a2f-42ac-439c-bcf6-8720f57ca7db,,2022-06-14 16:19:41.025000+00:00,fae30ff0-7dd1-456b-8a2f-8aa4a1122839,stripe_fivetran,invoice_line_item,2022-06-14 16:19:41.052000+00:00,2022-06-14 16:19:55.905000+00:00,315,Ok,2022-06-14 16:19:41.025000+00:00,2022-06-14 16:19:55.905000+00:00
a6f943ed-2267-4e0e-8bfb-38a92248461f,,2022-06-14 20:30:14.626000+00:00,33785ba5-fec4-4d9f-a746-888e19582b5a,stripe_fivetran,customer,2022-06-14 20:30:14.841000+00:00,2022-06-14 20:30:48.654000+00:00,175,Ok,2022-06-14 20:30:14.627000+00:00,2022-06-14 20:30:48.654000+00:00
13fc8989-6722-4575-b41d-166927cf13e1,,2022-06-14 20:30:14.626000+00:00,33785ba5-fec4-4d9f-a746-888e19582b5a,stripe_fivetran,invoice_tax_rate,2022-06-14 20:30:14.766000+00:00,2022-06-14 20:30:48.653000+00:00,383,Ok,2022-06-14 20:30:14.627000+00:00,2022-06-14 20:30:48.653000+00:00
d10a96dc-717e-490b-86c1-25fa449fe0b3,,2022-06-14 20:30:14.626000+00:00,33785ba5-fec4-4d9f-a746-888e19582b5a,stripe_fivetran,invoice,2022-06-14 20:30:14.740000+00:00,2022-06-14 20:30:48.652000+00:00,383,Ok,2022-06-14 20:30:14.627000+00:00,2022-06-14 20:30:48.653000+00:00
1793c3fa-ff00-458d-b1a1-7dcf5057182f,,2022-06-14 20:30:14.626000+00:00,33785ba5-fec4-4d9f-a746-888e19582b5a,stripe_fivetran,subscription_discount,2022-06-14 20:30:14.810000+00:00,2022-06-14 20:30:48.647000+00:00,99,Ok,2022-06-14 20:30:14.627000+00:00,2022-06-14 20:30:48.647000+00:00
11f7c726-803b-4a39-b828-fa6793d82d8d,,2022-06-14 20:30:14.626000+00:00,33785ba5-fec4-4d9f-a746-888e19582b5a,stripe_fivetran,price,2022-06-14 20:30:14.898000+00:00,2022-06-14 20:30:48.648000+00:00,66,Ok,2022-06-14 20:30:14.627000+00:00,2022-06-14 20:30:48.648000+00:00
d3359135-5847-41c2-aca5-a68b969f8af0,,2022-06-14 20:30:14.626000+00:00,33785ba5-fec4-4d9f-a746-888e19582b5a,stripe_fivetran,product,2022-06-14 20:30:15.064000+00:00,2022-06-14 20:30:48.649000+00:00,3,Ok,2022-06-14 20:30:14.627000+00:00,2022-06-14 20:30:48.649000+00:00
67f71c13-441f-4aaf-bbdf-83ccaca1e4ee,,2022-06-15 02:30:27.658000+00:00,d6cd735d-1ffb-4d82-9b8d-e216414b5ab2,stripe_fivetran,payment_intent,2022-06-15 02:30:27.862000+00:00,2022-06-15 02:30:39.013000+00:00,240,Ok,2022-06-15 02:30:27.658000+00:00,2022-06-15 02:30:39.013000+00:00
12d80a5a-5b19-4e2d-9217-cf603ade4d1b,,2022-06-15 02:30:27.658000+00:00,d6cd735d-1ffb-4d82-9b8d-e216414b5ab2,stripe_fivetran,subscription_item,2022-06-15 02:30:27.830000+00:00,2022-06-15 02:30:39.016000+00:00,150,Ok,2022-06-15 02:30:27.658000+00:00,2022-06-15 02:30:39.017000+00:00
d8b71f9d-2d02-4140-9e84-1cdaf5eb058b,,2022-06-15 02:30:27.658000+00:00,d6cd735d-1ffb-4d82-9b8d-e216414b5ab2,stripe_fivetran,invoice_tax_rate,2022-06-15 02:30:27.805000+00:00,2022-06-15 02:30:39.015000+00:00,516,Ok,2022-06-15 02:30:27.658000+00:00,2022-06-15 02:30:39.015000+00:00
e0b392bb-fb24-4cc7-9678-c8af49b0e178,,2022-06-15 02:30:27.658000+00:00,d6cd735d-1ffb-4d82-9b8d-e216414b5ab2,stripe_fivetran,product,2022-06-15 02:30:28.128000+00:00,2022-06-15 02:30:39.011000+00:00,1,Ok,2022-06-15 02:30:27.658000+00:00,2022-06-15 02:30:39.011000+00:00
75b69ee4-25d9-40cd-b35d-5620de8398c5,,2022-06-15 02:30:27.658000+00:00,d6cd735d-1ffb-4d82-9b8d-e216414b5ab2,stripe_fivetran,price,2022-06-15 02:30:27.935000+00:00,2022-06-15 02:30:39.010000+00:00,83,Ok,2022-06-15 02:30:27.658000+00:00,2022-06-15 02:30:39.010000+00:00
8ae396d6-ce34-49eb-8e8c-7667443b7ad5,,2022-06-15 08:30:11.644000+00:00,232dcf5b-64c8-41ea-bc38-c8e2fcdc01b3,stripe_fivetran,subscription_item,2022-06-15 08:30:11.850000+00:00,2022-06-15 08:30:22.763000+00:00,115,Ok,2022-06-15 08:30:11.644000+00:00,2022-06-15 08:30:22.763000+00:00
025e0c40-fb81-42bc-8c4d-34575712907c,,2022-06-15 08:30:11.644000+00:00,232dcf5b-64c8-41ea-bc38-c8e2fcdc01b3,stripe_fivetran,invoice_discount,2022-06-15 08:30:12.042000+00:00,2022-06-15 08:30:22.759000+00:00,6,Ok,2022-06-15 08:30:11.644000+00:00,2022-06-15 08:30:22.759000+00:00
f0b87c3e-d283-43dd-99b4-8d8c37e48f68,,2022-06-15 08:30:11.644000+00:00,232dcf5b-64c8-41ea-bc38-c8e2fcdc01b3,stripe_fivetran,price,2022-06-15 08:30:11.938000+00:00,2022-06-15 08:30:22.757000+00:00,20,Ok,2022-06-15 08:30:11.644000+00:00,2022-06-15 08:30:22.757000+00:00
b4fba24f-e336-49b8-8221-dcdd09bd005e,,2022-06-15 14:30:07.383000+00:00,fdf3954d-9ea0-459d-9048-62574ddc7c21,stripe_fivetran,subscription_history,2022-06-15 14:30:07.609000+00:00,2022-06-15 14:30:18.442000+00:00,28,Ok,2022-06-15 14:30:07.384000+00:00,2022-06-15 14:30:18.442000+00:00
eaaf953a-96c9-4866-a089-3a265ff83a0d,,2022-06-15 14:30:07.383000+00:00,fdf3954d-9ea0-459d-9048-62574ddc7c21,stripe_fivetran,subscription_discount,2022-06-15 14:30:07.640000+00:00,2022-06-15 14:30:18.434000+00:00,30,Ok,2022-06-15 14:30:07.384000+00:00,2022-06-15 14:30:18.434000+00:00
f974eda7-1b80-48d9-a478-1aaf8625501f,,2022-06-15 20:30:23.490000+00:00,2e67fdfe-bcc4-4525-a93a-ac21e1d6a60b,stripe_fivetran,invoice_discount,2022-06-15 20:30:23.689000+00:00,2022-06-15 20:30:36.608000+00:00,18,Ok,2022-06-15 20:30:23.490000+00:00,2022-06-15 20:30:36.608000+00:00
194c4ec9-55c8-44a7-9c73-368835d01240,,2022-06-15 20:30:23.490000+00:00,2e67fdfe-bcc4-4525-a93a-ac21e1d6a60b,stripe_fivetran,price,2022-06-15 20:30:23.714000+00:00,2022-06-15 20:30:36.606000+00:00,95,Ok,2022-06-15 20:30:23.490000+00:00,2022-06-15 20:30:36.606000+00:00
99b19adf-948d-4808-b910-91945b0bbe28,,2022-06-15 20:30:23.490000+00:00,2e67fdfe-bcc4-4525-a93a-ac21e1d6a60b,stripe_fivetran,payment_intent,2022-06-15 20:30:23.645000+00:00,2022-06-15 20:30:36.607000+00:00,228,Ok,2022-06-15 20:30:23.490000+00:00,2022-06-15 20:30:36.607000+00:00
848e997d-4b38-4560-942b-b26cd8372511,,2022-06-15 20:30:23.490000+00:00,2e67fdfe-bcc4-4525-a93a-ac21e1d6a60b,stripe_fivetran,subscription_item,2022-06-15 20:30:23.620000+00:00,2022-06-15 20:30:36.611000+00:00,177,Ok,2022-06-15 20:30:23.490000+00:00,2022-06-15 20:30:36.611000+00:00
aff4c188-cc00-4a59-a635-d2c1342645fc,,2022-06-16 02:30:21.647000+00:00,aadd3bd1-c42a-4d5a-ad1d-656fa5617528,stripe_fivetran,payment_intent,2022-06-16 02:30:21.839000+00:00,2022-06-16 02:30:40.005000+00:00,242,Ok,2022-06-16 02:30:21.648000+00:00,2022-06-16 02:30:40.005000+00:00
27f27c04-f1af-4752-b675-aba76a46e444,,2022-06-16 02:30:21.647000+00:00,aadd3bd1-c42a-4d5a-ad1d-656fa5617528,stripe_fivetran,customer,2022-06-16 02:30:21.851000+00:00,2022-06-16 02:30:40.007000+00:00,196,Ok,2022-06-16 02:30:21.648000+00:00,2022-06-16 02:30:40.007000+00:00
3261c0e4-a0da-46f6-a4f2-47bc535690de,,2022-06-16 02:30:21.647000+00:00,aadd3bd1-c42a-4d5a-ad1d-656fa5617528,stripe_fivetran,invoice_line_item,2022-06-16 02:30:21.764000+00:00,2022-06-16 02:30:40.005000+00:00,890,Ok,2022-06-16 02:30:21.648000+00:00,2022-06-16 02:30:40.005000+00:00
