ts,child_id,network_response,reason,carrier_identifier
2023-02-20 23:20:41,fcbbd5f1-c790-4847-bc81-7923d7e0eafb,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",Verizon 
2023-02-20 23:21:57,a9c7c04e-ea03-4677-b446-deba9d0fdc59,ERROR,Reason: SERVER_UNREACHABLE,T-Mobile
2023-02-20 23:22:09,fb50017b-e0ad-4bd2-880e-6f7e1d08a316,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",AT&T
2023-02-20 23:23:13,38d7bf0d-da7b-432b-9f05-bf83e41b0ac3,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",SMART
2023-02-20 23:23:49,38d7bf0d-da7b-432b-9f05-bf83e41b0ac3,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",SMART
2023-02-20 23:25:33,fb50017b-e0ad-4bd2-880e-6f7e1d08a316,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",AT&T
2023-02-20 23:26:00,fb50017b-e0ad-4bd2-880e-6f7e1d08a316,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",AT&T
2023-02-20 23:27:51,621245b1-8b19-4cef-878a-88f20e017680,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-02-20 23:29:54,e58ed9b5-9f81-4caf-8db6-a1d98c4a45d4,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",T-Mobile
2023-02-20 23:33:11,daa8376e-06fc-46c3-9009-27a5c8872fd0,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-02-20 23:34:37,45924821-da24-46d7-bf45-c6bdf7ded98c,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,T-Mobile
2023-02-20 23:36:08,8ef6f997-9c77-4d0e-a33f-f1a004066b9e,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network not available.",AT&T
2023-02-20 23:37:28,1268483a-b03e-425e-95eb-a186193cc0ac,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,Verizon 
2023-02-20 23:38:43,f4009d43-1d1e-4fac-89b8-6ad126e94ef2,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-02-20 23:41:10,94f61da9-f8e1-4f47-8e2c-614856bccaf6,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-02-20 23:42:39,590849c3-40ee-4a22-81df-195ce5d9c5c9,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",US  Mobile
2023-02-20 23:44:25,1eeeea32-7f9c-482b-a276-c769b8a63ade,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",AT&T
2023-02-20 23:49:00,26fe3935-4920-4eea-8996-5e067e56d1d0,ERROR,"Reason: ERROR_CAUSE_UNKNOWN, ICC_ERROR",T-Mobile
2023-02-20 23:52:54,a9bc5b8a-2138-4431-9186-4ab1d37a536c,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Cannot place a call as there is an unanswered incoming call. Answer or reject the incoming call prior to placing a new call.",T-Mobile
2023-02-20 23:54:28,fb50017b-e0ad-4bd2-880e-6f7e1d08a316,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",AT&T
2023-02-20 23:54:47,ce5436bc-1692-4d82-826c-825a2b376d58,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-02-20 23:57:48,453f388f-90a9-4d57-8dfd-ea1b970767dd,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,T-Mobile
2023-02-20 23:59:58,3bf4e8dd-8c7c-48c2-84b4-e65830d9d647,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-10-03 00:00:09,e650e32d-b3fc-4ad9-b874-09287ace7287,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",Verizon 
2023-10-03 00:00:43,ca9d5001-1114-4b61-8f51-9f28c58654f7,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,AT&T
2023-10-03 00:02:32,7e0ebe47-e0d7-42e1-a229-c108e0a525f2,ERROR,Reason: ERROR_UNSPECIFIED,Ultra
2023-10-03 00:02:46,7e0ebe47-e0d7-42e1-a229-c108e0a525f2,ERROR,Reason: ERROR_UNSPECIFIED,Ultra
2023-10-03 00:03:12,38ef4fc0-dd5a-4958-a778-1ce2ffa53c51,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",US  Mobile
2023-10-03 00:03:16,38ef4fc0-dd5a-4958-a778-1ce2ffa53c51,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",US  Mobile
2023-10-03 00:03:20,38ef4fc0-dd5a-4958-a778-1ce2ffa53c51,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",US  Mobile
2023-10-03 00:03:41,38ef4fc0-dd5a-4958-a778-1ce2ffa53c51,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",US  Mobile
2023-10-03 00:03:45,38ef4fc0-dd5a-4958-a778-1ce2ffa53c51,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",US  Mobile
2023-10-03 00:03:48,38ef4fc0-dd5a-4958-a778-1ce2ffa53c51,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",US  Mobile
2023-10-03 00:06:06,4ecf4ac3-e59d-4763-b674-de9cfdd4a3f6,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-10-03 00:06:57,325fe7f1-1c9c-4192-bd82-d745c06bd9e2,ERROR,"Reason: OUT_OF_SERVICE, Description: Your phone's not registered on a network, so you can only make emergency calls.",T-Mobile
2023-10-03 00:08:19,0fa0f899-2128-48b6-8d74-361a61ea79b2,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network not available.",T-Mobile
2023-10-03 00:08:23,0fa0f899-2128-48b6-8d74-361a61ea79b2,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network not available.",T-Mobile
2023-10-03 00:08:26,0fa0f899-2128-48b6-8d74-361a61ea79b2,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network not available.",T-Mobile
2023-10-03 00:08:55,0fa0f899-2128-48b6-8d74-361a61ea79b2,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network not available.",T-Mobile
2023-10-03 00:12:17,b8047f28-cf1c-4b17-9175-8a34cd1d8c11,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-10-03 00:12:42,1243b9ce-038e-4b67-91f5-4a1e33cc7548,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,AT&T
2023-10-03 00:13:50,bdd017c1-7d87-4e6f-a026-c98f5bf4448a,CANCELED,Reason: null,T-Mobile
2023-10-03 00:14:34,a188263b-9b50-4a1e-b7e9-406a6e5a5aea,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-10-03 00:16:12,325fe7f1-1c9c-4192-bd82-d745c06bd9e2,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",T-Mobile
2023-10-03 00:18:07,68922d47-ee13-4d36-a0e2-0fecd3fe9364,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,T-Mobile
2023-10-03 00:22:45,70d2456a-46fd-4ec8-b970-a5f37523d1db,ERROR,"Reason: 2501, ERROR_UNSPECIFIED",Verizon 
2023-10-03 00:23:47,64a38314-a440-46d1-8012-375f240d0138,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Cannot place a call as there is an unanswered incoming call. Answer or reject the incoming call prior to placing a new call.",Pure Talk
2023-10-03 00:25:29,3ee673a6-ae18-417c-9389-3be743ffb4fa,ERROR,"Reason: 403, SERVER_ERROR",US Mobile
2023-10-03 00:28:14,6cf74824-9846-45f0-89aa-556cbaaa5cf1,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",US  Mobile
2023-10-03 00:28:20,6cf74824-9846-45f0-89aa-556cbaaa5cf1,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",US  Mobile
2023-10-03 00:30:28,1f9fc701-17e5-42db-889e-53466fe4474f,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-10-03 00:33:01,c75a1712-5b2a-42bc-814a-d6e580bcb27b,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",AT&T
2023-10-03 00:33:02,c75a1712-5b2a-42bc-814a-d6e580bcb27b,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",AT&T
2023-10-03 00:35:16,cf1c8756-37e7-4772-8484-3456defb714b,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",Verizon 
2023-10-03 00:35:59,6346f04f-7ccf-472d-aaa6-24ce7658b0b3,ERROR,"Reason: Phone is null, OUT_OF_SERVICE, Description: Mobile network not available.",
2023-10-03 00:36:38,367a8e88-4547-41f2-b26e-c428f5b6a0cb,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-10-03 00:36:45,367a8e88-4547-41f2-b26e-c428f5b6a0cb,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-10-03 00:36:54,7a24b492-d9aa-4434-8754-7b594c5c6c15,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",Verizon 
2023-10-03 00:39:43,79e68395-262f-48a0-90e7-c060cfd656ef,ERROR,"Reason: Can't call while a call is ringing., CANT_CALL_WHILE_RINGING, Description: Cannot place a call as there is an unanswered incoming call. Answer or reject the incoming call prior to placing a new call.",T-Mobile
2023-10-03 00:40:38,3ee673a6-ae18-417c-9389-3be743ffb4fa,ERROR,"Reason: 403, SERVER_ERROR",US Mobile
2023-10-03 00:40:53,8589bf95-72c2-468a-a265-b6bd9a1a880a,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Cannot place a call as there is an unanswered incoming call. Answer or reject the incoming call prior to placing a new call.",T-Mobile
2023-10-03 00:40:57,421d2d71-5da5-4ac6-b78e-c6e7e4ff0318,ERROR,"Reason: 1111, ERROR_UNSPECIFIED",AT&T
2023-10-03 00:42:34,9be12295-c0af-4fac-9c37-a5fed86a1776,CANCELED,Reason: null,Verizon
2023-10-03 00:43:45,16242aa2-c31e-4b5f-b297-4c040f10b978,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-10-03 00:49:45,08e9f50e-5cee-4f68-b855-b48c83029742,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Visible
2023-10-03 00:50:03,08e9f50e-5cee-4f68-b855-b48c83029742,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Visible
2023-10-03 00:50:57,94f938a1-3df2-4786-8c4c-adcf35b33044,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: There's no SIM in your phone, so you can only make emergency calls.",
2023-10-03 00:52:05,c94fa0c5-78bc-4f23-9c73-2ca3a0792f97,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",T-Mobile
2023-10-03 00:54:59,cb7814e4-9ac7-47df-a5cb-6939060b2d3d,CANCELED,Reason: EMULATING_SINGLE_CALL,T-Mobile
2023-10-03 00:55:04,23e18318-cc8b-49c5-b6ff-812a5415cd9d,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",Verizon 
2023-10-03 00:55:05,23e18318-cc8b-49c5-b6ff-812a5415cd9d,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",Verizon 
2023-10-03 00:55:17,b2ffb293-ccf6-4c40-b474-49ce173d1a56,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,Mint
2023-10-03 00:57:55,305a05e2-1283-4d65-9ef9-90b56f0d7302,ERROR,"Reason: 5503, ERROR_UNSPECIFIED",Verizon 
2023-10-03 00:59:12,78bd24d1-66f4-455d-a1e3-04df5d64ddfe,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",T-Mobile
2023-10-03 01:00:48,9be12295-c0af-4fac-9c37-a5fed86a1776,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Cannot place a call as there is an unanswered incoming call. Answer or reject the incoming call prior to placing a new call.",Verizon
2023-10-03 01:03:35,664e1ccb-43ca-4745-ac5a-1d8259b27b32,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-10-03 01:08:19,55ac029a-dbc2-453b-9a65-3725f9f233c7,ERROR,"Reason: 503, SERVER_UNREACHABLE",Ultra
2023-10-03 01:09:34,1ca44e8c-90e6-4de3-8f8c-0b11db88b3e1,ERROR,"Reason: 1401, MEDIA_TIMEOUT",Verizon 
2023-10-03 01:12:36,89c6b006-040f-458a-8827-d0abe71568b3,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-10-03 01:13:32,f95b3261-990a-4cda-9c86-69fcc4204765,ERROR,"Reason: 5408, ERROR_UNSPECIFIED",Verizon 
2023-10-03 01:15:17,a5a51fbf-efcf-442f-b332-6defae8144c5,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Cannot place a call as there is an unanswered incoming call. Answer or reject the incoming call prior to placing a new call.",AT&T
2023-10-03 01:19:04,93a05107-0eed-4cc1-948e-6a11a3b7cfba,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-10-03 01:20:31,965f16a9-8245-4eb3-966e-8f0ce9f7652f,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,Verizon 
2023-10-03 01:22:13,cb7814e4-9ac7-47df-a5cb-6939060b2d3d,CANCELED,Reason: EMULATING_SINGLE_CALL,T-Mobile
2023-10-03 01:22:44,1cb6dcba-4c7c-4611-9dc2-027f246e365c,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",Verizon 
2023-10-03 01:23:46,439937cb-4765-4537-a99b-daad5002cad9,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-10-03 01:25:50,abed46be-91dd-4221-9200-eeaddb739361,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-10-03 01:28:56,79e68395-262f-48a0-90e7-c060cfd656ef,ERROR,"Reason: 41, CONGESTION",T-Mobile
2023-10-03 01:33:40,5c4def81-8bb3-43f0-a169-b778f1fcb95f,UNKNOWN,Reason: null,Mint
2023-10-03 01:34:17,8d522566-7c2a-4efa-8bc6-9da2ab7a4ed8,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-10-03 01:41:14,35a6630d-46db-4bc7-a4e6-eec16f0a7caa,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network not available.",No service
2023-10-03 01:46:25,73060bdf-b81b-4897-b34e-ea0eec2ab6a4,ERROR,"Reason: 403, SERVER_ERROR",Verizon Wireless
2023-10-03 01:48:10,cb7814e4-9ac7-47df-a5cb-6939060b2d3d,CANCELED,Reason: null,T-Mobile
2023-10-03 01:50:08,b1d0c6bb-13f9-469e-9f58-de5cb0185351,ERROR,"Reason: 1401, MEDIA_TIMEOUT",US  Mobile
2023-10-03 01:52:22,b5d64d75-a541-470a-be88-19e357e3f92b,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Cannot place a call as there is an unanswered incoming call. Answer or reject the incoming call prior to placing a new call.",T-Mobile
2023-10-03 01:53:01,2d27fda4-56f7-47c8-8876-02d801d2d485,ERROR,"Reason: OUT_OF_SERVICE, Description: Your phone's not registered on a network, so you can only make emergency calls.",T-Mobile
2023-10-03 01:57:17,6c0cbdec-80b8-4406-9626-8971cc07cf39,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-10-03 01:58:10,73060bdf-b81b-4897-b34e-ea0eec2ab6a4,ERROR,"Reason: OUT_OF_SERVICE, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-10-03 01:58:37,73060bdf-b81b-4897-b34e-ea0eec2ab6a4,ERROR,"Reason: OUT_OF_SERVICE, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-10-03 01:59:32,cc19fc51-d473-4d82-8ef0-a5b5f14d5fb0,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Cannot place a call as there is an unanswered incoming call. Answer or reject the incoming call prior to placing a new call.",T-Mobile
2023-10-03 02:01:28,b9c6d7c9-1ef0-4e7c-8be9-0ee01ef4e4e9,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",AT&T
2023-10-03 02:01:30,b9c6d7c9-1ef0-4e7c-8be9-0ee01ef4e4e9,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",AT&T
2023-10-03 02:04:24,604e9b7e-f908-4fee-9fa3-737d4b832023,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",US  Mobile
2023-10-03 02:06:17,604e9b7e-f908-4fee-9fa3-737d4b832023,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",US  Mobile
2023-10-03 02:09:15,3b288a94-68b6-4d8e-bdad-1a18f0d1f8f5,ERROR,"Reason: 487, ERROR_UNSPECIFIED",Home
2023-10-03 02:12:01,b1a558ff-6126-4665-9ce4-23f9d5a09579,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Connect to a Wi-Fi or mobile network to make this call.",
2023-10-03 02:12:02,b1a558ff-6126-4665-9ce4-23f9d5a09579,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Connect to a Wi-Fi or mobile network to make this call.",
2023-10-03 02:12:03,b1a558ff-6126-4665-9ce4-23f9d5a09579,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Connect to a Wi-Fi or mobile network to make this call.",
2023-10-03 02:12:18,3fa62428-d221-4a02-a5e3-cfdaa348146e,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-10-03 02:16:24,01da4254-c0b5-407d-ad06-3955302fd605,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-10-03 02:18:09,b0ca9fe2-3f50-4bbc-9305-6ddf123aac70,ERROR,"Reason: Phone is null, OUT_OF_SERVICE, Description: Mobile network not available.",
2023-10-03 02:18:13,b0ca9fe2-3f50-4bbc-9305-6ddf123aac70,ERROR,"Reason: Phone is null, OUT_OF_SERVICE, Description: Mobile network not available.",
2023-10-03 02:19:21,f39d5f14-b21b-4e20-a87f-0132677e8c78,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",Verizon 
2023-10-03 02:19:25,f39d5f14-b21b-4e20-a87f-0132677e8c78,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",Verizon 
2023-10-03 02:24:24,1bd2ba5d-1cd2-459b-a9d5-69f1d61a1042,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-10-03 02:27:26,95f2e0b0-1db5-4f3d-868a-8b3ccead3d55,ERROR,"Reason: ERROR_CAUSE_UNKNOWN, ERROR_UNSPECIFIED",T-Mobile
2023-10-03 02:29:55,1bd2ba5d-1cd2-459b-a9d5-69f1d61a1042,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: Your phone's not registered on a network, so you can only make emergency calls.",Verizon 
2023-10-03 02:30:41,023b863f-d462-46ce-8afe-890af4753b28,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-10-03 02:31:14,81848733-a622-4184-b8f6-e8df40b622fd,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: There's no SIM in your phone, so you can only make emergency calls.",
2023-10-03 02:31:22,81848733-a622-4184-b8f6-e8df40b622fd,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: There's no SIM in your phone, so you can only make emergency calls.",
2023-10-03 02:31:50,81848733-a622-4184-b8f6-e8df40b622fd,RESTRICTED,"Reason: ServiceState.STATE_EMERGENCY_ONLY, EMERGENCY_ONLY, Description: There's no SIM in your phone, so you can only make emergency calls.",
2023-10-03 02:32:51,98c9cb32-d2d8-4280-9f4a-6b63a3070c48,ERROR,Reason: ERROR_UNSPECIFIED,T-Mobile
2023-10-03 02:34:09,b1d0c6bb-13f9-469e-9f58-de5cb0185351,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",US  Mobile
2023-10-03 02:35:51,31ce68ee-72c8-4e4b-b9de-af28175d6a1f,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network not available.",T-Mobile
2023-10-03 02:36:36,31ce68ee-72c8-4e4b-b9de-af28175d6a1f,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network not available.",T-Mobile
2023-10-03 02:41:55,63d75679-3158-4c3a-848f-89c47bdb2790,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",Verizon 
2023-10-03 02:45:32,f1d917bb-419e-4f31-b17d-1dc4828d0f8b,ERROR,Reason: SERVER_UNREACHABLE,T-Mobile
2023-10-03 02:47:01,9be12295-c0af-4fac-9c37-a5fed86a1776,OTHER,Reason: IMS_MERGED_SUCCESSFULLY,Verizon
2023-10-03 02:53:54,4e41db1f-5efd-48c0-a8f0-5f2028838bfa,UNKNOWN,Reason: null,Verizon 
2023-10-03 02:55:24,6cf74824-9846-45f0-89aa-556cbaaa5cf1,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",US  Mobile
2023-10-03 02:55:30,6cf74824-9846-45f0-89aa-556cbaaa5cf1,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",US  Mobile
2023-10-03 02:55:36,6cf74824-9846-45f0-89aa-556cbaaa5cf1,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",US  Mobile
2023-10-03 02:55:41,6cf74824-9846-45f0-89aa-556cbaaa5cf1,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",US  Mobile
2023-10-03 02:55:47,6cf74824-9846-45f0-89aa-556cbaaa5cf1,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",US  Mobile
2023-10-03 02:55:53,6cf74824-9846-45f0-89aa-556cbaaa5cf1,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",US  Mobile
2023-10-03 02:55:57,6cf74824-9846-45f0-89aa-556cbaaa5cf1,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",US  Mobile
2023-10-03 02:55:59,6cf74824-9846-45f0-89aa-556cbaaa5cf1,ERROR,"Reason: Another outgoing call is already being dialed., ALREADY_DIALING, Description: End your current call if you want to make a new one.",US  Mobile
2023-10-03 02:56:02,6cf74824-9846-45f0-89aa-556cbaaa5cf1,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",US  Mobile
2023-10-03 02:58:39,968fea69-f5cd-431b-81ca-07aee4443536,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",Verizon 
2023-10-03 03:01:31,95f2e0b0-1db5-4f3d-868a-8b3ccead3d55,ERROR,"Reason: CM_SER_UNAVAILABLE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-10-03 03:01:43,f1d917bb-419e-4f31-b17d-1dc4828d0f8b,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-10-03 03:01:48,f1d917bb-419e-4f31-b17d-1dc4828d0f8b,ERROR,"Reason: ServiceState.STATE_OUT_OF_SERVICE, OUT_OF_SERVICE, Description: Mobile network is not available. Connect to a wireless network to make a call.",T-Mobile
2023-10-03 03:05:14,426cb5fc-75d1-4ee6-a0d2-06194b74a54e,CANCELED,Reason: null,T-Mobile
2023-10-03 03:08:09,7ea9e408-6017-42de-9ea5-710cd3b20996,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",AT&T
2023-10-03 03:08:11,7ea9e408-6017-42de-9ea5-710cd3b20996,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",AT&T
2023-10-03 03:08:11,7ea9e408-6017-42de-9ea5-710cd3b20996,ERROR,"Reason: Can't place a call while another is ringing., CANT_CALL_WHILE_RINGING, Description: Answer or decline the incoming call before making a new call.",AT&T
2023-10-03 03:09:57,bbd2161b-305c-4a25-b3c4-d4c47a539245,CANCELED,Reason: EMULATING_SINGLE_CALL,AT&T
2023-10-03 03:18:15,4cdd5f9a-3df8-4fbd-8bce-55910a410773,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-10-03 03:18:21,4cdd5f9a-3df8-4fbd-8bce-55910a410773,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-10-03 03:18:25,4cdd5f9a-3df8-4fbd-8bce-55910a410773,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-10-03 03:18:48,4cdd5f9a-3df8-4fbd-8bce-55910a410773,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
2023-10-03 03:18:51,4cdd5f9a-3df8-4fbd-8bce-55910a410773,ERROR,"Reason: 1601, ERROR_UNSPECIFIED",Verizon 
